id,qsets_normalized_tat
168391,0.34
155894,14.34
206900,-9.31
182125,0.34
21829,8.62
254898,1.72
190237,7.24
44850,5.17
106048,5.86
87201,0.03999999999999915
212269,-5.86
118722,-8.62
194979,1.03
201121,7.93
150557,-1.72
240482,2.41
284395,-5.17
139794,7.93
262523,4.48
4834,9.31
196892,-2.41
253350,2.41
26110,-5.86
237600,4.48
131674,-9.379999999999999
156680,0.34
153032,-3.79
160157,7.189999999999998
93164,3.1
178778,-7.93
23097,1.72
212134,-0.09000000000000022
149123,5.8100000000000005
180706,-9.31
199838,-3.79
20125,5.86
203316,3.79
282679,1.72
229941,
188268,-5.17
213385,10.0
114532,8.62
81702,-20.63
74694,4.48
222066,10.0
98310,-2.41
213038,-6.55
136830,7.24
44814,
100697,-9.31
191629,-10.0
218138,1.03
41897,7.24
182453,5.86
57481,-8.62
156101,1.72
235794,-8.139999999999999
12363,-1.03
219849,1.72
269679,8.150000000000002
265380,22.87
228061,-1.03
161430,-2.41
98318,-1.03
26442,-1.03
45653,
105228,
98229,5.86
94347,5.86
15930,-6.55
56429,-6.55
267998,6.55
151470,-2.41
219730,-1.72
14005,1.72
28769,3.79
101530,
123942,-0.34
135612,11.870000000000001
45059,
235255,
220683,14.120000000000001
123079,8.62
107153,-1.03
195143,-1.72
268206,-7.24
183225,2.41
234282,1.72
15946,-1.72
154420,-4.48
244251,1.72
190700,-1.03
52866,-10.0
112125,-2.5999999999999996
69250,1.72
273803,
270607,0.34
211166,-8.62
183636,7.24
222434,10.0
214583,-1.72
133029,4.48
156916,
80595,6.55
212080,5.17
42827,5.86
266628,3.79
220262,7.93
97914,7.93
4898,-1.03
241819,-5.17
211345,-1.72
195777,-5.86
19517,4.48
4749,-0.34
101177,-4.48
101059,2.41
179326,
69291,-3.1
148615,-6.55
26087,-5.86
252298,-7.24
83123,-10.0
51008,-3.1
92711,-7.93
52755,-0.9599999999999997
145040,-10.0
83315,4.48
181472,7.1
216669,-3.1
176879,10.0
123509,1.03
197957,3.79
242867,-10.0
36341,-9.31
107861,
87987,1.03
207352,3.79
253871,-10.0
151636,17.81
152991,-4.230000000000001
183712,2.41
3384,7.24
266147,-6.55
139313,-3.1599999999999984
980,-8.569999999999999
18861,-7.93
228164,-6.55
10407,-8.369999999999997
123731,-0.34
237232,
90608,-5.86
40172,-1.03
256660,-8.62
237022,-0.34
64130,2.41
13809,-1.72
282386,-5.86
250732,-2.41
185023,6.55
232227,6.55
103026,-12.74
76216,-1.03
45243,-2.41
250303,6.55
160629,-2.41
139696,-2.49
120859,-1.03
176331,5.86
252783,8.62
258229,9.31
195302,2.41
193911,2.41
238492,4.48
168027,-3.79
204979,-2.3499999999999996
88940,3.6800000000000006
218240,6.87
284137,-20.29
17661,5.17
227285,10.0
260488,3.79
230434,2.41
210007,-5.17
10400,5.17
70289,-6.55
115693,-1.2100000000000004
9075,1.03
26635,-9.31
265831,7.93
191824,-5.17
2862,-7.93
17867,3.1
116974,7.24
181186,3.79
52490,-9.31
139447,-3.79
106050,9.31
214765,7.24
150023,-5.17
102850,-5.17
62190,5.17
255483,-10.0
108405,5.86
75352,5.86
252271,5.17
36210,-10.0
219304,
64278,1.9299999999999997
112193,-5.86
42623,3.79
262171,-2.41
120145,-7.24
133673,11.52
82320,-3.1
147421,0.34
197400,7.24
98536,-9.31
208023,
142492,10.0
196498,7.93
115647,2.41
167243,
62579,6.66
280042,-8.62
259748,7.93
96674,-10.0
112402,9.31
172402,-2.41
267567,3.1
101724,-2.41
72722,-7.93
148671,-7.640000000000001
98175,-2.41
51667,-2.41
175973,2.41
103148,1.03
88574,1.72
40676,-10.0
247352,-8.62
260664,-3.6700000000000004
140426,-2.41
5905,1.72
151871,-5.17
284123,-4.48
50464,7.24
262346,9.31
160655,-5.86
203308,6.55
28472,-3.1
183152,3.1
181428,-7.93
123285,3.1
48549,-5.17
57816,-8.62
225787,1.03
192531,16.2
35040,10.0
190757,
225734,-3.79
5992,-8.62
230058,9.31
241076,7.24
278338,-7.24
174807,1.03
76362,27.32
233631,-7.93
20915,-3.79
148007,10.0
129459,2.3
247495,-7.24
147417,-4.1499999999999995
46576,-3.1
138483,-3.79
159907,-24.089999999999996
75836,0.8400000000000003
170137,-3.710000000000001
179731,3.1
57516,-0.34
53176,-14.930000000000001
265680,2.41
209711,4.48
64744,
35620,-6.55
215487,-2.41
107069,-6.55
272114,5.86
196880,3.1
56881,-9.31
89933,-7.93
167960,-7.24
156464,4.48
43426,9.31
3043,15.780000000000001
18806,-5.6499999999999995
76662,4.48
28275,-0.8100000000000005
187618,-9.31
149905,-6.55
35582,-4.48
213950,5.86
84136,5.86
248144,10.0
58137,26.259999999999998
224346,
62330,5.86
256954,-12.509999999999998
71691,5.86
239856,-5.17
117199,
221668,-10.940000000000001
6811,-3.79
170891,10.0
33705,-6.55
231947,2.41
35775,10.0
222843,6.55
108764,-20.97
163908,-1.72
231204,
200346,7.24
142324,-1.72
262748,-1.72
42935,-5.86
10318,3.79
48122,3.1
145058,-7.24
39958,1.03
229855,-5.86
261284,1.72
149987,5.86
1773,1.72
210419,5.17
200086,9.31
162338,1.72
22666,-5.86
30177,-10.0
172815,-1.72
213034,-5.86
279933,-1.03
51094,7.24
152603,4.48
37372,-10.0
115246,-0.34
173552,0.34
43952,8.62
14547,-1.03
74545,-5.430000000000001
106215,4.48
16680,1.72
107449,3.79
89561,-9.31
95689,8.62
252422,-3.1
4685,3.79
53387,-1.03
80681,7.93
19257,-1.72
244862,14.68
2303,4.48
132258,9.31
130886,3.1
185144,
80907,6.55
62771,-10.0
160937,-5.86
282822,-3.79
191692,-5.17
278670,28.44
63964,3.79
24368,1.3699999999999992
189592,8.62
227840,4.48
256688,-7.93
99168,0.34
45154,-7.24
59396,1.03
76622,8.62
718,5.17
83429,-1.72
139781,-5.17
32469,5.86
46805,-5.17
276876,-9.879999999999999
195193,-5.17
257706,10.0
36461,1.03
280001,-9.31
243291,-8.62
4461,8.62
76922,4.48
173317,2.41
35381,10.0
43509,5.17
3591,-7.93
88250,-8.62
111720,3.79
57537,
218180,-7.93
103613,3.1
2145,4.48
103489,3.79
229794,-7.24
48097,4.48
59670,-7.24
234450,-3.1
180815,5.17
147352,1.03
60464,-5.86
121383,7.24
118869,8.989999999999998
117579,-1.72
184940,10.0
5043,
50635,-10.0
91670,-1.72
19063,3.79
37615,-5.17
190946,13.24
66286,7.24
274372,0.34
247492,9.31
265111,
66222,
91146,-7.93
193715,-5.17
196718,-4.48
165156,-1.72
26640,-5.17
29480,23.939999999999998
147536,7.93
215522,-7.24
250277,1.03
256793,-10.549999999999999
145414,-2.299999999999999
213688,1.72
168524,-5.86
215019,-7.93
172513,2.41
104997,-9.31
60751,7.93
153709,6.55
45694,
46541,-0.34
41152,18.33
88179,20.46
146339,-7.93
177919,-4.48
158447,-8.399999999999999
108561,2.8500000000000005
57723,
222271,0.6700000000000004
84438,-4.48
267705,1.03
245027,8.86
117472,5.86
129914,-5.720000000000001
272553,4.48
21641,4.63
185475,
268987,-3.1
107997,-4.48
249712,7.93
174734,-10.0
23503,4.48
211023,6.109999999999999
212805,-0.34
170816,-5.86
239119,-10.559999999999999
134387,-19.060000000000002
280163,-5.17
58372,15.219999999999999
249205,-2.7800000000000002
220604,-5.17
235519,0.9200000000000008
199746,3.7699999999999987
93679,
107589,-1.72
282812,-3.1
222443,1.72
216837,-6.55
35470,4.48
81685,-1.72
235631,1.03
143396,5.17
250436,0.34
196797,8.19
85973,0.34
133680,6.55
157019,
111676,-10.0
217077,-10.38
169249,-1.72
197431,-2.41
140758,-7.24
254323,2.41
198988,-7.24
134497,
213868,-3.79
105958,0.34
282132,0.34
65843,-10.669999999999998
195036,-22.650000000000002
155915,-5.299999999999999
101678,16.8
232326,-0.34
154697,-10.0
197328,-7.24
23121,-0.34
184647,-5.86
197244,8.62
213826,2.41
117809,
29606,8.62
56998,5.86
279663,-4.48
205217,-4.48
24829,-1.72
158931,4.9399999999999995
58874,1.9500000000000002
237802,5.17
89691,-7.24
7583,
3441,-2.5200000000000014
237419,-8.62
188420,-7.24
150517,-5.86
208970,-1.72
215547,-6.55
238816,4.48
259538,2.41
133844,0.34
178480,-3.1
249152,0.34
172169,-10.0
6574,-6.9399999999999995
11083,-0.7699999999999987
145573,3.1
94383,0.5999999999999996
146973,7.24
261234,5.86
129541,-7.24
223605,10.46
184785,-7.24
225424,7.24
226519,25.580000000000002
213935,-9.31
41061,-2.41
72558,4.48
17236,1.03
214879,3.79
184623,-0.34
12602,2.41
48324,3.1
172210,-3.1
281865,-4.48
104210,33.769999999999996
92579,1.03
135071,-9.31
236806,-5.86
40877,1.72
36461,-3.1
190955,-4.48
39602,7.93
115016,3.1
201460,-4.48
235958,-5.86
277875,-10.020000000000001
214562,7.93
18821,
160991,4.48
157792,1.72
199078,7.93
103974,-5.17
79290,10.0
282061,-5.17
148388,3.79
43863,2.41
235073,-2.41
68670,-9.31
238787,-6.55
65621,7.93
99854,-1.03
71408,0.34
31609,-2.41
269172,5.86
142481,2.41
276379,7.93
38768,-1.03
237812,-5.17
149850,8.62
142001,
182154,-6.55
62158,-1.03
121881,16.09
28385,6.55
125301,9.31
46706,2.41
269573,-0.34
151087,-8.62
87024,-6.91
239814,-4.48
49513,7.93
283857,1.03
2514,-4.48
169443,-5.17
41696,-10.0
228449,-0.34
27324,-7.93
37979,-4.48
267213,
182612,5.86
30517,2.7500000000000004
61713,10.0
91567,
43848,1.03
200172,4.48
77962,1.03
166712,
52416,4.48
134492,-5.17
165440,1.03
202467,-6.55
84738,3.1
201885,5.17
127376,-7.24
202569,-4.48
244906,6.55
72926,1.6499999999999995
116994,3.79
68128,-12.07
212962,7.93
113573,-2.41
184449,-17.270000000000003
178016,10.0
205450,6.55
83986,-13.950000000000001
120291,-8.62
20378,-3.1
4318,-7.93
77476,-0.46000000000000063
190004,19.39
149213,-3.79
72519,-9.31
189840,2.41
143039,-2.329999999999999
222613,-8.62
179018,3.1
177778,0.36000000000000143
15395,3.1
41170,3.1200000000000006
97452,
18190,9.84
121935,-5.86
23386,3.16
125050,2.16
221642,7.93
64013,1.72
124341,2.41
229832,-1.6399999999999997
237172,-8.62
78696,-10.0
104270,-3.79
46103,4.26
122176,3.1
153203,-8.15
201991,4.48
46821,1.03
269229,-1.72
109533,
217569,-7.93
208306,3.79
41875,-7.24
199665,5.17
170994,-1.03
108668,-5.17
144784,15.389999999999999
216510,5.86
244387,5.17
241720,-4.48
145693,-16.32
40997,1.72
204022,-5.86
21244,4.48
151905,4.48
282817,-3.79
212711,-5.17
109412,
222730,-3.1
169355,-39.16
146008,-0.34
110293,-8.82
220882,3.79
99831,-10.0
241487,-3.79
46367,7.93
169948,-5.86
170417,1.03
243607,4.08
130309,7.93
122607,7.24
217515,5.17
202571,-8.62
31676,-9.31
4945,2.41
78327,-4.460000000000001
231614,9.31
108054,2.41
270069,-1.72
160556,-3.1
99003,5.86
220385,1.03
7366,
160568,4.48
69703,-20.63
58483,-8.62
284568,-19.759999999999998
185613,-1.03
35920,3.1
261484,5.86
69618,-2.41
138294,-7.24
139142,10.0
160573,10.0
15053,7.24
181265,-4.48
148101,15.17
240182,-14.25
174175,4.48
2582,-9.31
111484,3.1
195709,
194183,4.48
98943,-2.460000000000001
137255,-3.79
269333,10.0
139919,3.6200000000000006
151873,-10.0
7667,-1.72
60911,5.17
77093,-3.79
94788,-0.34
240206,-8.25
34393,-4.48
66287,-3.1
93660,-28.99
19334,12.229999999999999
255113,-2.1799999999999997
51993,-9.31
104397,10.0
109232,-7.93
114646,6.55
94515,1.03
233810,9.31
132821,-14.910000000000004
124265,-5.17
21999,7.93
48750,-12.639999999999999
83530,2.41
280870,-1.03
260000,
64358,-2.5500000000000007
229875,8.62
55275,8.62
180249,-5.17
264991,-1.03
265908,-7.93
25212,5.86
205553,3.1
46287,10.0
2367,-1.4000000000000006
149506,
154766,0.34
113133,-9.84
282269,-1.72
62465,-7.93
269408,-5.17
66351,10.0
139805,-2.41
50691,9.440000000000001
204585,7.93
138157,-6.55
36825,5.17
1121,2.41
157447,10.0
29599,
48212,0.34
143604,5.49
254240,10.0
18518,-0.34
2216,-5.86
77178,-7.93
108261,0.34
120512,-28.560000000000002
156702,6.55
4258,1.72
101628,6.55
78530,-5.17
194616,15.990000000000002
245091,
272165,-3.79
163218,9.31
163175,-7.24
29917,8.62
267786,-3.9299999999999997
151405,-1.72
277455,8.62
95004,4.48
151632,7.24
269671,-6.55
84941,2.1499999999999995
64002,-10.0
155391,
79102,-2.41
46922,0.34
186356,3.79
266785,-5.8100000000000005
62530,1.03
234937,5.86
255403,-7.3999999999999995
43846,-9.14
102212,9.169999999999998
204716,-5.86
52099,-3.0699999999999985
37089,-7.24
15822,-6.55
39702,3.79
21271,6.55
219617,-4.730000000000001
23651,
115817,-3.79
254835,-1.72
122639,7.93
273860,-5.17
146049,-4.48
259612,1.129999999999999
96166,7.93
38033,-5.17
270996,-8.62
40023,
27063,-5.86
110005,-2.41
249636,-3.79
6355,-3.79
127,-5.86
280022,7.93
188038,-10.0
265541,-2.41
155163,-1.72
275343,7.24
239810,3.1
106882,-10.0
272901,-7.24
136646,0.10000000000000053
157172,19.0
236513,-7.24
89213,10.0
22077,5.17
205509,-3.79
202137,4.48
170335,5.86
172120,-6.55
99119,
217795,10.0
149745,5.86
156173,-10.0
267298,-0.34
143351,-4.48
63938,
47416,6.55
53682,
44960,4.48
111666,16.880000000000003
97137,-1.0799999999999996
161654,-10.0
254210,-18.35
232021,-3.79
120552,-9.31
93937,9.659999999999998
174027,4.48
179834,3.79
122682,-9.31
241091,3.79
241683,1.03
170946,1.2800000000000002
154535,-10.0
158984,
99781,-5.86
44584,-8.62
105965,-4.010000000000002
76123,-1.03
221595,-13.83
272681,1.72
38987,-1.03
41290,1.72
84771,3.79
88822,6.55
35792,-7.24
162072,-18.28
163680,-8.62
160553,0.34
25708,1.72
61410,5.86
176490,-1.72
67136,-3.1
212526,-7.24
240233,-5.300000000000001
123772,-6.55
215804,5.17
61272,-6.55
78100,-3.1
223230,-1.72
225278,3.1
226089,-6.55
194305,3.79
194775,-5.17
39443,14.55
151348,8.04
100323,1.72
177913,1.03
238212,7.93
43476,3.79
116649,-6.970000000000001
99566,
8177,3.1
5368,-10.0
177583,2.41
67828,
118893,-0.34
11339,0.34
104301,-1.03
172130,-10.0
46491,-4.48
259349,1.03
279525,-2.3699999999999988
42661,1.72
261307,-1.479999999999999
43801,-9.31
122628,5.86
43175,-4.48
213596,1.03
182866,-2.41
117921,8.78
128776,-3.79
36952,8.52
106968,-5.86
19315,-3.1
67518,22.27
121720,8.62
89348,7.24
78136,-7.93
171455,7.24
84349,-5.86
215901,-1.72
142306,6.55
234212,2.41
271931,8.62
151515,-8.62
263590,-2.6899999999999995
181752,
62189,5.17
41940,-2.41
64606,2.41
185082,-5.86
186562,7.93
230500,-4.43
143401,9.38
214388,-4.48
44358,6.55
223139,-14.82
1616,6.55
450,1.72
29156,-1.8600000000000003
40383,-8.62
144136,-4.08
226395,-0.34
276021,-2.41
99269,7.93
94846,5.17
210821,5.17
86958,-0.34
258793,-8.62
134289,-9.31
146498,-10.0
94341,-10.0
80289,-0.34
1529,-3.1
62280,-4.48
253996,-1.72
272489,-9.31
181344,-7.24
39804,8.830000000000002
151112,4.48
99251,-3.1
207869,-0.34
143490,-0.3700000000000001
251737,-8.62
75219,7.24
280278,-10.0
199597,-0.34
143893,-1.03
130683,6.55
194708,
167775,-2.41
245824,-5.86
185338,
179314,
220699,-9.31
153127,-6.55
218607,7.93
182941,-7.93
138752,-1.03
242728,9.720000000000002
33166,-4.48
189098,-1.03
94188,-4.32
209818,5.86
109987,-1.5499999999999998
166406,-5.86
200831,7.93
109240,9.819999999999999
15709,-4.489999999999998
97905,
205743,3.1
9669,7.619999999999999
274660,-8.62
104020,1.72
17910,-1.72
79923,-5.86
274106,
55387,-2.41
78641,5.4
247476,5.86
47585,-1.03
220958,-4.5200000000000005
257785,-3.79
188709,7.93
231219,8.62
266790,3.79
73544,17.42
21673,5.17
142180,-5.86
236788,-5.86
16970,-5.86
152790,
219577,7.24
109887,-7.93
220196,3.79
254737,-5.86
42558,
84038,-7.77
154151,-4.48
252956,-5.499999999999999
273231,-10.459999999999999
79188,10.0
46733,7.15
114699,-1.4500000000000008
270732,7.24
123292,-0.34
17733,-10.65
215509,-1.03
159577,-23.229999999999997
280318,-1.8
119922,0.41999999999999993
234959,4.48
144327,2.41
135917,-5.86
250953,-3.9699999999999998
98107,8.65
159024,-14.82
11076,1.72
120504,-5.17
49889,
70914,15.92
154034,5.17
198651,6.500000000000001
105093,3.1
26936,7.24
14902,-10.0
179739,-0.34
233020,-2.97
22232,-5.17
166502,-3.1
72948,1.72
106518,3.1
199891,3.1
264817,-16.23
222067,0.6999999999999988
197231,7.93
244068,
97039,-2.0300000000000002
67194,7.93
10327,4.48
219157,-14.589999999999998
189433,1.03
250418,16.350000000000005
7840,-7.93
145757,3.1
117163,-2.41
69915,-8.129999999999999
160571,
2391,5.86
274260,-1.03
241271,-3.419999999999999
253560,-3.79
20215,-4.48
113323,9.31
63283,-0.34
122615,-6.51
31105,-7.93
119907,-0.34
263334,6.55
84576,3.79
91146,
260730,-5.17
188163,10.0
78940,-5.17
226811,-2.41
168250,-9.41
253521,-3.79
105764,-5.17
211419,
28013,2.41
113038,5.17
167402,
100900,3.79
229173,-6.55
154742,7.24
185278,10.0
174575,-7.93
135204,-7.93
195815,-10.0
5523,
56772,-0.34
46415,
182092,1.72
269736,
181701,-8.62
153686,-17.459999999999997
176499,24.79
126091,-5.17
281394,1.03
101191,2.41
57823,1.03
235307,-9.31
139505,-1.03
157197,-5.17
183045,7.24
78246,-3.1
152415,6.55
166500,6.55
246331,4.48
134529,
101828,-7.93
136998,5.17
57726,
106129,-5.86
200630,10.0
175583,3.79
15874,2.41
270344,9.31
141233,-9.31
154393,10.0
214104,-4.48
18655,7.93
159429,-3.79
244528,-7.24
33545,-1.72
250767,6.55
134628,15.229999999999999
113171,-4.48
63436,-10.0
136396,-5.17
14907,3.79
28653,-4.48
61897,-1.03
30657,-5.17
184576,5.86
214358,0.5400000000000004
214818,6.55
153196,-4.48
55763,6.55
48202,-7.93
31327,2.41
36632,-1.03
183049,-1.72
25292,3.79
51628,14.42
39627,4.48
99140,-8.62
43270,3.1
48561,-5.86
69032,-0.34
34895,-6.55
277258,-1.03
255261,-8.62
129350,
72054,4.48
228599,-7.24
215622,3.729999999999999
130629,-6.8199999999999985
54510,5.17
125019,-7.24
282461,-5.86
172985,3.1
20920,9.31
87243,
206472,-7.93
128645,-10.0
188482,7.24
37019,-2.41
176536,4.48
247657,-3.1
145582,
11479,9.700000000000001
170740,-7.24
184966,-1.03
24669,
30131,11.25
53360,-5.86
227452,-4.48
151535,-1.72
266579,0.34
89207,-22.98
47147,13.17
149043,0.34
175999,-7.24
65644,-8.62
205008,6.55
180220,
179277,5.17
35390,-6.55
175102,14.099999999999998
238944,-6.55
120177,5.17
142450,
92321,-9.31
159926,2.41
229490,7.93
156794,-9.31
44047,5.17
140621,-0.34
204999,-5.17
54745,2.41
199218,
71964,-2.919999999999999
93007,2.41
41209,-8.62
233916,
88794,5.17
75970,8.16
164800,-6.55
124394,10.0
233391,-1.580000000000001
175804,-8.62
18262,14.650000000000002
191866,0.34
135154,1.72
191846,2.41
191009,-0.34
171124,4.48
58843,-7.93
37808,7.24
171480,-3.79
119078,3.1
3098,9.31
46623,-26.889999999999997
62487,7.24
176558,
79963,
129256,-3.1
178903,-6.55
127372,
125082,-8.81
234112,3.79
41571,5.17
216860,10.0
46746,7.15
159288,-7.24
206553,1.72
200274,-7.93
275411,-5.17
151291,3.1
69562,-7.93
25242,-16.180000000000003
264016,4.48
199082,-13.45
180726,7.859999999999998
245565,6.55
7156,-1.03
22017,-0.22999999999999954
80644,7.24
99247,
232105,-0.34
64033,-7.24
200794,-0.34
271415,5.86
77111,-8.62
88944,1.03
253773,8.62
262794,2.41
185339,-3.1
50186,-5.17
260713,-8.62
176478,4.48
30205,-2.41
24317,-24.990000000000002
233748,-5.17
266932,-3.79
124334,-16.38
60158,1.03
178394,9.31
142595,-7.93
178707,12.56
147641,0.34
115472,-1.72
119841,6.55
90501,-3.79
211591,0.34
225597,8.62
16996,1.03
190340,9.31
80948,-3.1
153351,3.79
107184,
108096,
233996,-5.17
252831,3.79
270219,8.62
241961,-14.809999999999999
205824,-4.38
209296,8.62
120828,-3.1
186811,1.03
211050,
19315,-0.34
250168,-7.24
126484,
91243,-7.24
28622,-3.79
85262,-2.41
195226,-3.79
199144,
168106,1.03
103876,-5.86
200577,10.0
274559,-0.34
135737,9.31
188483,-7.93
104897,
235581,6.57
31674,-2.41
262550,-11.95
247186,3.79
59877,4.48
48850,10.0
19282,0.34
34174,
5723,-9.31
184221,-0.34
131508,8.62
45950,10.0
11556,5.86
186718,8.420000000000002
112809,0.34
71124,-5.48
16340,9.31
101104,-3.79
5496,-5.86
254303,-5.86
212922,-10.0
71802,1.72
169560,-5.17
194044,8.62
30694,
222813,-3.1
201288,-10.0
148498,23.810000000000002
267490,2.41
166008,5.17
140255,-7.93
162436,
140661,5.86
69958,1.03
72037,6.55
93090,-6.55
73728,-2.41
68215,0.46999999999999975
11964,-8.73
273289,10.0
82932,7.24
229720,-1.72
72355,3.79
181346,3.1
54753,-2.41
92794,-12.89
127378,-18.220000000000002
259717,5.17
82477,-9.31
155658,
159760,10.0
149962,-1.03
91113,-4.48
99734,5.86
116903,8.079999999999998
154112,-8.62
211974,-10.0
254549,3.79
134535,-1.03
96013,-7.24
179295,0.34
161785,2.41
9457,7.93
260989,9.31
278319,6.55
68023,10.0
73885,-8.459999999999999
67229,-2.41
20558,-4.700000000000001
226865,5.17
191555,
259393,2.41
122177,-0.34
61747,-2.41
180785,-4.37
21437,9.31
3312,6.55
210184,-0.9199999999999999
164993,-18.93
159592,0.34
56299,-16.38
180244,-4.48
33052,-8.62
83954,-6.55
67316,-10.0
190918,
251334,0.5999999999999996
116874,8.62
80758,0.34
189253,
276099,
264229,4.48
118002,
261145,-8.62
152842,8.62
5818,5.86
40990,-3.1
226609,14.709999999999999
263931,7.67
69740,3.1
230599,-4.17
197324,-7.93
137409,-7.24
110858,-8.62
125150,-4.48
165760,-10.0
59587,8.62
147203,0.23000000000000065
206957,9.31
127890,-6.55
102920,5.1
98076,
177238,-0.34
146519,-0.34
3743,9.31
17072,29.42
137148,-0.34
36174,
249776,5.17
50327,2.41
194564,-3.1
101950,-11.46
98135,-4.28
170231,1.72
62818,-2.67
74168,3.1
23712,-8.62
125321,-8.62
124260,21.040000000000003
134720,-12.03
75518,-23.029999999999998
37094,-5.17
86966,-7.24
231248,-8.62
173275,-10.0
204648,3.1
136699,7.93
132717,7.93
112961,-6.55
26883,3.1
274752,
32751,1.72
213114,9.31
178224,-7.17
59636,-6.55
130411,2.41
238170,4.48
9379,3.1
166259,3.79
56200,3.2199999999999993
231502,-13.899999999999999
107525,-1.72
36087,-3.79
113174,-3.79
225255,9.31
30319,-1.72
278908,-5.820000000000004
111179,-1.72
226596,-3.79
195671,19.9
42322,5.17
194477,12.02
52419,3.79
83392,1.03
66359,-0.34
194994,
106501,9.31
32017,-1.03
165442,-3.1
183404,-10.63
4445,5.86
154691,3.79
188364,12.600000000000001
140682,-3.1
85761,11.850000000000001
212072,7.24
61753,-16.840000000000003
96081,
113815,2.41
181369,-3.1
236569,1.7199999999999993
212292,-5.17
119748,12.05
29890,2.41
135966,-3.1
53389,-2.41
9156,-7.769999999999999
152424,10.0
85908,2.41
32503,0.34
245238,-9.280000000000001
31946,-4.48
30093,5.86
236671,4.48
242169,-7.93
134510,-6.55
231421,-8.62
181234,-15.89
207193,-3.79
246450,7.24
132977,-4.609999999999999
194904,-6.55
4239,7.24
166246,-6.52
279500,2.41
257097,0.34
177171,-1.03
195331,-5.86
220688,-5.86
21765,-3.1
117438,8.61
233596,
165959,-8.62
230810,-8.62
282184,-9.31
165890,3.1
10739,-7.24
176643,-1.72
45838,
259448,10.030000000000001
269369,-2.41
30278,4.48
131267,-3.1
21082,
83366,8.62
78448,5.17
18588,1.72
101841,0.34
36117,16.37
131335,4.090000000000001
121559,7.24
149957,10.0
237322,7.24
188575,5.86
245372,10.0
25658,-10.65
